child_num,hex_id,dns_mapping,notes
1192,6kgrve3eaaaa,0.0.0.0.0.0.1.3.3.2.2.5.1.2.3.20.h3.vichex.ca.,
1193,6kgrvu3eaaaa,0.0.0.0.0.0.1.3.3.2.3.5.1.2.3.20.h3.vichex.ca.,
1194,6kgrwe3eaaaa,0.0.0.0.0.0.1.3.3.2.4.5.1.2.3.20.h3.vichex.ca.,
1195,6kgrwu3eaaaa,0.0.0.0.0.0.1.3.3.2.5.5.1.2.3.20.h3.vichex.ca.,
1196,6kgrxe3eaaaa,0.0.0.0.0.0.1.3.3.2.6.5.1.2.3.20.h3.vichex.ca.,
1197,6kgrug3eaaaa,0.0.0.0.0.0.1.3.3.3.0.5.1.2.3.20.h3.vichex.ca.,
1198,6kgruw3eaaaa,0.0.0.0.0.0.1.3.3.3.1.5.1.2.3.20.h3.vichex.ca.,
1199,6kgrvg3eaaaa,0.0.0.0.0.0.1.3.3.3.2.5.1.2.3.20.h3.vichex.ca.,
1200,6kgrvw3eaaaa,0.0.0.0.0.0.1.3.3.3.3.5.1.2.3.20.h3.vichex.ca.,
1201,6kgrwg3eaaaa,0.0.0.0.0.0.1.3.3.3.4.5.1.2.3.20.h3.vichex.ca.,
1202,6kgrww3eaaaa,0.0.0.0.0.0.1.3.3.3.5.5.1.2.3.20.h3.vichex.ca.,
1203,6kgrxg3eaaaa,0.0.0.0.0.0.1.3.3.3.6.5.1.2.3.20.h3.vichex.ca.,
1204,6kgrui3eaaaa,0.0.0.0.0.0.1.3.3.4.0.5.1.2.3.20.h3.vichex.ca.,
1205,6kgruy3eaaaa,0.0.0.0.0.0.1.3.3.4.1.5.1.2.3.20.h3.vichex.ca.,
1206,6kgrvi3eaaaa,0.0.0.0.0.0.1.3.3.4.2.5.1.2.3.20.h3.vichex.ca.,
1207,6kgrvy3eaaaa,0.0.0.0.0.0.1.3.3.4.3.5.1.2.3.20.h3.vichex.ca.,
1208,6kgrwi3eaaaa,0.0.0.0.0.0.1.3.3.4.4.5.1.2.3.20.h3.vichex.ca.,
1209,6kgrwy3eaaaa,0.0.0.0.0.0.1.3.3.4.5.5.1.2.3.20.h3.vichex.ca.,
1210,6kgrxi3eaaaa,0.0.0.0.0.0.1.3.3.4.6.5.1.2.3.20.h3.vichex.ca.,
1211,6kgruk3eaaaa,0.0.0.0.0.0.1.3.3.5.0.5.1.2.3.20.h3.vichex.ca.,
1212,6kgru23eaaaa,0.0.0.0.0.0.1.3.3.5.1.5.1.2.3.20.h3.vichex.ca.,
1213,6kgrvk3eaaaa,0.0.0.0.0.0.1.3.3.5.2.5.1.2.3.20.h3.vichex.ca.,
1214,6kgrv23eaaaa,0.0.0.0.0.0.1.3.3.5.3.5.1.2.3.20.h3.vichex.ca.,
1215,6kgrwk3eaaaa,0.0.0.0.0.0.1.3.3.5.4.5.1.2.3.20.h3.vichex.ca.,
1216,6kgrw23eaaaa,0.0.0.0.0.0.1.3.3.5.5.5.1.2.3.20.h3.vichex.ca.,
1217,6kgrxk3eaaaa,0.0.0.0.0.0.1.3.3.5.6.5.1.2.3.20.h3.vichex.ca.,
1218,6kgrum3eaaaa,0.0.0.0.0.0.1.3.3.6.0.5.1.2.3.20.h3.vichex.ca.,
1219,6kgru43eaaaa,0.0.0.0.0.0.1.3.3.6.1.5.1.2.3.20.h3.vichex.ca.,
1220,6kgrvm3eaaaa,0.0.0.0.0.0.1.3.3.6.2.5.1.2.3.20.h3.vichex.ca.,
1221,6kgrv43eaaaa,0.0.0.0.0.0.1.3.3.6.3.5.1.2.3.20.h3.vichex.ca.,
1222,6kgrwm3eaaaa,0.0.0.0.0.0.1.3.3.6.4.5.1.2.3.20.h3.vichex.ca.,
1223,6kgrw43eaaaa,0.0.0.0.0.0.1.3.3.6.5.5.1.2.3.20.h3.vichex.ca.,
1224,6kgrxm3eaaaa,0.0.0.0.0.0.1.3.3.6.6.5.1.2.3.20.h3.vichex.ca.,
1225,6kgrubdeaaaa,0.0.0.0.0.0.1.3.4.0.0.5.1.2.3.20.h3.vichex.ca.,
1226,6kgrurdeaaaa,0.0.0.0.0.0.1.3.4.0.1.5.1.2.3.20.h3.vichex.ca.,
1227,6kgrvbdeaaaa,0.0.0.0.0.0.1.3.4.0.2.5.1.2.3.20.h3.vichex.ca.,
1228,6kgrvrdeaaaa,0.0.0.0.0.0.1.3.4.0.3.5.1.2.3.20.h3.vichex.ca.,
1229,6kgrwbdeaaaa,0.0.0.0.0.0.1.3.4.0.4.5.1.2.3.20.h3.vichex.ca.,
1230,6kgrwrdeaaaa,0.0.0.0.0.0.1.3.4.0.5.5.1.2.3.20.h3.vichex.ca.,
1231,6kgrxbdeaaaa,0.0.0.0.0.0.1.3.4.0.6.5.1.2.3.20.h3.vichex.ca.,
1232,6kgruddeaaaa,0.0.0.0.0.0.1.3.4.1.0.5.1.2.3.20.h3.vichex.ca.,
1233,6kgrutdeaaaa,0.0.0.0.0.0.1.3.4.1.1.5.1.2.3.20.h3.vichex.ca.,
1234,6kgrvddeaaaa,0.0.0.0.0.0.1.3.4.1.2.5.1.2.3.20.h3.vichex.ca.,
1235,6kgrvtdeaaaa,0.0.0.0.0.0.1.3.4.1.3.5.1.2.3.20.h3.vichex.ca.,
1236,6kgrwddeaaaa,0.0.0.0.0.0.1.3.4.1.4.5.1.2.3.20.h3.vichex.ca.,
1237,6kgrwtdeaaaa,0.0.0.0.0.0.1.3.4.1.5.5.1.2.3.20.h3.vichex.ca.,
1238,6kgrxddeaaaa,0.0.0.0.0.0.1.3.4.1.6.5.1.2.3.20.h3.vichex.ca.,
1239,6kgrufdeaaaa,0.0.0.0.0.0.1.3.4.2.0.5.1.2.3.20.h3.vichex.ca.,
1240,6kgruvdeaaaa,0.0.0.0.0.0.1.3.4.2.1.5.1.2.3.20.h3.vichex.ca.,
1241,6kgrvfdeaaaa,0.0.0.0.0.0.1.3.4.2.2.5.1.2.3.20.h3.vichex.ca.,
1242,6kgrvvdeaaaa,0.0.0.0.0.0.1.3.4.2.3.5.1.2.3.20.h3.vichex.ca.,
1243,6kgrwfdeaaaa,0.0.0.0.0.0.1.3.4.2.4.5.1.2.3.20.h3.vichex.ca.,
1244,6kgrwvdeaaaa,0.0.0.0.0.0.1.3.4.2.5.5.1.2.3.20.h3.vichex.ca.,
1245,6kgrxfdeaaaa,0.0.0.0.0.0.1.3.4.2.6.5.1.2.3.20.h3.vichex.ca.,
1246,6kgruhdeaaaa,0.0.0.0.0.0.1.3.4.3.0.5.1.2.3.20.h3.vichex.ca.,
1247,6kgruxdeaaaa,0.0.0.0.0.0.1.3.4.3.1.5.1.2.3.20.h3.vichex.ca.,
1248,6kgrvhdeaaaa,0.0.0.0.0.0.1.3.4.3.2.5.1.2.3.20.h3.vichex.ca.,
1249,6kgrvxdeaaaa,0.0.0.0.0.0.1.3.4.3.3.5.1.2.3.20.h3.vichex.ca.,
1250,6kgrwhdeaaaa,0.0.0.0.0.0.1.3.4.3.4.5.1.2.3.20.h3.vichex.ca.,
1251,6kgrwxdeaaaa,0.0.0.0.0.0.1.3.4.3.5.5.1.2.3.20.h3.vichex.ca.,
1252,6kgrxhdeaaaa,0.0.0.0.0.0.1.3.4.3.6.5.1.2.3.20.h3.vichex.ca.,
1253,6kgrujdeaaaa,0.0.0.0.0.0.1.3.4.4.0.5.1.2.3.20.h3.vichex.ca.,
1254,6kgruzdeaaaa,0.0.0.0.0.0.1.3.4.4.1.5.1.2.3.20.h3.vichex.ca.,
1255,6kgrvjdeaaaa,0.0.0.0.0.0.1.3.4.4.2.5.1.2.3.20.h3.vichex.ca.,
1256,6kgrvzdeaaaa,0.0.0.0.0.0.1.3.4.4.3.5.1.2.3.20.h3.vichex.ca.,
1257,6kgrwjdeaaaa,0.0.0.0.0.0.1.3.4.4.4.5.1.2.3.20.h3.vichex.ca.,
1258,6kgrwzdeaaaa,0.0.0.0.0.0.1.3.4.4.5.5.1.2.3.20.h3.vichex.ca.,
1259,6kgrxjdeaaaa,0.0.0.0.0.0.1.3.4.4.6.5.1.2.3.20.h3.vichex.ca.,
1260,6kgruldeaaaa,0.0.0.0.0.0.1.3.4.5.0.5.1.2.3.20.h3.vichex.ca.,
1261,6kgru3deaaaa,0.0.0.0.0.0.1.3.4.5.1.5.1.2.3.20.h3.vichex.ca.,
1262,6kgrvldeaaaa,0.0.0.0.0.0.1.3.4.5.2.5.1.2.3.20.h3.vichex.ca.,
1263,6kgrv3deaaaa,0.0.0.0.0.0.1.3.4.5.3.5.1.2.3.20.h3.vichex.ca.,
1264,6kgrwldeaaaa,0.0.0.0.0.0.1.3.4.5.4.5.1.2.3.20.h3.vichex.ca.,
1265,6kgrw3deaaaa,0.0.0.0.0.0.1.3.4.5.5.5.1.2.3.20.h3.vichex.ca.,
1266,6kgrxldeaaaa,0.0.0.0.0.0.1.3.4.5.6.5.1.2.3.20.h3.vichex.ca.,
1267,6kgrundeaaaa,0.0.0.0.0.0.1.3.4.6.0.5.1.2.3.20.h3.vichex.ca.,
1268,6kgru5deaaaa,0.0.0.0.0.0.1.3.4.6.1.5.1.2.3.20.h3.vichex.ca.,
1269,6kgrvndeaaaa,0.0.0.0.0.0.1.3.4.6.2.5.1.2.3.20.h3.vichex.ca.,
1270,6kgrv5deaaaa,0.0.0.0.0.0.1.3.4.6.3.5.1.2.3.20.h3.vichex.ca.,
1271,6kgrwndeaaaa,0.0.0.0.0.0.1.3.4.6.4.5.1.2.3.20.h3.vichex.ca.,
1272,6kgrw5deaaaa,0.0.0.0.0.0.1.3.4.6.5.5.1.2.3.20.h3.vichex.ca.,
1273,6kgrxndeaaaa,0.0.0.0.0.0.1.3.4.6.6.5.1.2.3.20.h3.vichex.ca.,
1274,6kgrubleaaaa,0.0.0.0.0.0.1.3.5.0.0.5.1.2.3.20.h3.vichex.ca.,
1275,6kgrurleaaaa,0.0.0.0.0.0.1.3.5.0.1.5.1.2.3.20.h3.vichex.ca.,
1276,6kgrvbleaaaa,0.0.0.0.0.0.1.3.5.0.2.5.1.2.3.20.h3.vichex.ca.,
1277,6kgrvrleaaaa,0.0.0.0.0.0.1.3.5.0.3.5.1.2.3.20.h3.vichex.ca.,
1278,6kgrwbleaaaa,0.0.0.0.0.0.1.3.5.0.4.5.1.2.3.20.h3.vichex.ca.,
1279,6kgrwrleaaaa,0.0.0.0.0.0.1.3.5.0.5.5.1.2.3.20.h3.vichex.ca.,
1280,6kgrxbleaaaa,0.0.0.0.0.0.1.3.5.0.6.5.1.2.3.20.h3.vichex.ca.,
1281,6kgrudleaaaa,0.0.0.0.0.0.1.3.5.1.0.5.1.2.3.20.h3.vichex.ca.,
1282,6kgrutleaaaa,0.0.0.0.0.0.1.3.5.1.1.5.1.2.3.20.h3.vichex.ca.,
1283,6kgrvdleaaaa,0.0.0.0.0.0.1.3.5.1.2.5.1.2.3.20.h3.vichex.ca.,
1284,6kgrvtleaaaa,0.0.0.0.0.0.1.3.5.1.3.5.1.2.3.20.h3.vichex.ca.,
1285,6kgrwdleaaaa,0.0.0.0.0.0.1.3.5.1.4.5.1.2.3.20.h3.vichex.ca.,
1286,6kgrwtleaaaa,0.0.0.0.0.0.1.3.5.1.5.5.1.2.3.20.h3.vichex.ca.,
1287,6kgrxdleaaaa,0.0.0.0.0.0.1.3.5.1.6.5.1.2.3.20.h3.vichex.ca.,
1288,6kgrufleaaaa,0.0.0.0.0.0.1.3.5.2.0.5.1.2.3.20.h3.vichex.ca.,
1289,6kgruvleaaaa,0.0.0.0.0.0.1.3.5.2.1.5.1.2.3.20.h3.vichex.ca.,
1290,6kgrvfleaaaa,0.0.0.0.0.0.1.3.5.2.2.5.1.2.3.20.h3.vichex.ca.,
1291,6kgrvvleaaaa,0.0.0.0.0.0.1.3.5.2.3.5.1.2.3.20.h3.vichex.ca.,
1292,6kgrwfleaaaa,0.0.0.0.0.0.1.3.5.2.4.5.1.2.3.20.h3.vichex.ca.,
1293,6kgrwvleaaaa,0.0.0.0.0.0.1.3.5.2.5.5.1.2.3.20.h3.vichex.ca.,
1294,6kgrxfleaaaa,0.0.0.0.0.0.1.3.5.2.6.5.1.2.3.20.h3.vichex.ca.,
1295,6kgruhleaaaa,0.0.0.0.0.0.1.3.5.3.0.5.1.2.3.20.h3.vichex.ca.,
1296,6kgruxleaaaa,0.0.0.0.0.0.1.3.5.3.1.5.1.2.3.20.h3.vichex.ca.,
1297,6kgrvhleaaaa,0.0.0.0.0.0.1.3.5.3.2.5.1.2.3.20.h3.vichex.ca.,
1298,6kgrvxleaaaa,0.0.0.0.0.0.1.3.5.3.3.5.1.2.3.20.h3.vichex.ca.,
1299,6kgrwhleaaaa,0.0.0.0.0.0.1.3.5.3.4.5.1.2.3.20.h3.vichex.ca.,
1300,6kgrwxleaaaa,0.0.0.0.0.0.1.3.5.3.5.5.1.2.3.20.h3.vichex.ca.,
1301,6kgrxhleaaaa,0.0.0.0.0.0.1.3.5.3.6.5.1.2.3.20.h3.vichex.ca.,
1302,6kgrujleaaaa,0.0.0.0.0.0.1.3.5.4.0.5.1.2.3.20.h3.vichex.ca.,
1303,6kgruzleaaaa,0.0.0.0.0.0.1.3.5.4.1.5.1.2.3.20.h3.vichex.ca.,
1304,6kgrvjleaaaa,0.0.0.0.0.0.1.3.5.4.2.5.1.2.3.20.h3.vichex.ca.,
1305,6kgrvzleaaaa,0.0.0.0.0.0.1.3.5.4.3.5.1.2.3.20.h3.vichex.ca.,
1306,6kgrwjleaaaa,0.0.0.0.0.0.1.3.5.4.4.5.1.2.3.20.h3.vichex.ca.,
1307,6kgrwzleaaaa,0.0.0.0.0.0.1.3.5.4.5.5.1.2.3.20.h3.vichex.ca.,
1308,6kgrxjleaaaa,0.0.0.0.0.0.1.3.5.4.6.5.1.2.3.20.h3.vichex.ca.,
1309,6kgrulleaaaa,0.0.0.0.0.0.1.3.5.5.0.5.1.2.3.20.h3.vichex.ca.,
1310,6kgru3leaaaa,0.0.0.0.0.0.1.3.5.5.1.5.1.2.3.20.h3.vichex.ca.,
1311,6kgrvlleaaaa,0.0.0.0.0.0.1.3.5.5.2.5.1.2.3.20.h3.vichex.ca.,"Burnside Gorge Common Crawl"
1312,6kgrv3leaaaa,0.0.0.0.0.0.1.3.5.5.3.5.1.2.3.20.h3.vichex.ca.,
1313,6kgrwlleaaaa,0.0.0.0.0.0.1.3.5.5.4.5.1.2.3.20.h3.vichex.ca.,
1314,6kgrw3leaaaa,0.0.0.0.0.0.1.3.5.5.5.5.1.2.3.20.h3.vichex.ca.,
1315,6kgrxlleaaaa,0.0.0.0.0.0.1.3.5.5.6.5.1.2.3.20.h3.vichex.ca.,
1316,6kgrunleaaaa,0.0.0.0.0.0.1.3.5.6.0.5.1.2.3.20.h3.vichex.ca.,
1317,6kgru5leaaaa,0.0.0.0.0.0.1.3.5.6.1.5.1.2.3.20.h3.vichex.ca.,
1318,6kgrvnleaaaa,0.0.0.0.0.0.1.3.5.6.2.5.1.2.3.20.h3.vichex.ca.,
1319,6kgrv5leaaaa,0.0.0.0.0.0.1.3.5.6.3.5.1.2.3.20.h3.vichex.ca.,
1320,6kgrwnleaaaa,0.0.0.0.0.0.1.3.5.6.4.5.1.2.3.20.h3.vichex.ca.,
1321,6kgrw5leaaaa,0.0.0.0.0.0.1.3.5.6.5.5.1.2.3.20.h3.vichex.ca.,
1322,6kgrxnleaaaa,0.0.0.0.0.0.1.3.5.6.6.5.1.2.3.20.h3.vichex.ca.,
1323,6kgrubteaaaa,0.0.0.0.0.0.1.3.6.0.0.5.1.2.3.20.h3.vichex.ca.,
1324,6kgrurteaaaa,0.0.0.0.0.0.1.3.6.0.1.5.1.2.3.20.h3.vichex.ca.,
1325,6kgrvbteaaaa,0.0.0.0.0.0.1.3.6.0.2.5.1.2.3.20.h3.vichex.ca.,
1326,6kgrvrteaaaa,0.0.0.0.0.0.1.3.6.0.3.5.1.2.3.20.h3.vichex.ca.,
1327,6kgrwbteaaaa,0.0.0.0.0.0.1.3.6.0.4.5.1.2.3.20.h3.vichex.ca.,
1328,6kgrwrteaaaa,0.0.0.0.0.0.1.3.6.0.5.5.1.2.3.20.h3.vichex.ca.,
1329,6kgrxbteaaaa,0.0.0.0.0.0.1.3.6.0.6.5.1.2.3.20.h3.vichex.ca.,
1330,6kgrudteaaaa,0.0.0.0.0.0.1.3.6.1.0.5.1.2.3.20.h3.vichex.ca.,
1331,6kgrutteaaaa,0.0.0.0.0.0.1.3.6.1.1.5.1.2.3.20.h3.vichex.ca.,
1332,6kgrvdteaaaa,0.0.0.0.0.0.1.3.6.1.2.5.1.2.3.20.h3.vichex.ca.,
1333,6kgrvtteaaaa,0.0.0.0.0.0.1.3.6.1.3.5.1.2.3.20.h3.vichex.ca.,
1334,6kgrwdteaaaa,0.0.0.0.0.0.1.3.6.1.4.5.1.2.3.20.h3.vichex.ca.,
1335,6kgrwtteaaaa,0.0.0.0.0.0.1.3.6.1.5.5.1.2.3.20.h3.vichex.ca.,
1336,6kgrxdteaaaa,0.0.0.0.0.0.1.3.6.1.6.5.1.2.3.20.h3.vichex.ca.,
1337,6kgrufteaaaa,0.0.0.0.0.0.1.3.6.2.0.5.1.2.3.20.h3.vichex.ca.,
1338,6kgruvteaaaa,0.0.0.0.0.0.1.3.6.2.1.5.1.2.3.20.h3.vichex.ca.,
1339,6kgrvfteaaaa,0.0.0.0.0.0.1.3.6.2.2.5.1.2.3.20.h3.vichex.ca.,
1340,6kgrvvteaaaa,0.0.0.0.0.0.1.3.6.2.3.5.1.2.3.20.h3.vichex.ca.,
1341,6kgrwfteaaaa,0.0.0.0.0.0.1.3.6.2.4.5.1.2.3.20.h3.vichex.ca.,
1342,6kgrwvteaaaa,0.0.0.0.0.0.1.3.6.2.5.5.1.2.3.20.h3.vichex.ca.,
1343,6kgrxfteaaaa,0.0.0.0.0.0.1.3.6.2.6.5.1.2.3.20.h3.vichex.ca.,
1344,6kgruhteaaaa,0.0.0.0.0.0.1.3.6.3.0.5.1.2.3.20.h3.vichex.ca.,
1345,6kgruxteaaaa,0.0.0.0.0.0.1.3.6.3.1.5.1.2.3.20.h3.vichex.ca.,
1346,6kgrvhteaaaa,0.0.0.0.0.0.1.3.6.3.2.5.1.2.3.20.h3.vichex.ca.,
1347,6kgrvxteaaaa,0.0.0.0.0.0.1.3.6.3.3.5.1.2.3.20.h3.vichex.ca.,
1348,6kgrwhteaaaa,0.0.0.0.0.0.1.3.6.3.4.5.1.2.3.20.h3.vichex.ca.,
1349,6kgrwxteaaaa,0.0.0.0.0.0.1.3.6.3.5.5.1.2.3.20.h3.vichex.ca.,
1350,6kgrxhteaaaa,0.0.0.0.0.0.1.3.6.3.6.5.1.2.3.20.h3.vichex.ca.,
1351,6kgrujteaaaa,0.0.0.0.0.0.1.3.6.4.0.5.1.2.3.20.h3.vichex.ca.,
1352,6kgruzteaaaa,0.0.0.0.0.0.1.3.6.4.1.5.1.2.3.20.h3.vichex.ca.,
1353,6kgrvjteaaaa,0.0.0.0.0.0.1.3.6.4.2.5.1.2.3.20.h3.vichex.ca.,
1354,6kgrvzteaaaa,0.0.0.0.0.0.1.3.6.4.3.5.1.2.3.20.h3.vichex.ca.,
1355,6kgrwjteaaaa,0.0.0.0.0.0.1.3.6.4.4.5.1.2.3.20.h3.vichex.ca.,
1356,6kgrwzteaaaa,0.0.0.0.0.0.1.3.6.4.5.5.1.2.3.20.h3.vichex.ca.,
1357,6kgrxjteaaaa,0.0.0.0.0.0.1.3.6.4.6.5.1.2.3.20.h3.vichex.ca.,
1358,6kgrulteaaaa,0.0.0.0.0.0.1.3.6.5.0.5.1.2.3.20.h3.vichex.ca.,
1359,6kgru3teaaaa,0.0.0.0.0.0.1.3.6.5.1.5.1.2.3.20.h3.vichex.ca.,
1360,6kgrvlteaaaa,0.0.0.0.0.0.1.3.6.5.2.5.1.2.3.20.h3.vichex.ca.,
1361,6kgrv3teaaaa,0.0.0.0.0.0.1.3.6.5.3.5.1.2.3.20.h3.vichex.ca.,
1362,6kgrwlteaaaa,0.0.0.0.0.0.1.3.6.5.4.5.1.2.3.20.h3.vichex.ca.,
1363,6kgrw3teaaaa,0.0.0.0.0.0.1.3.6.5.5.5.1.2.3.20.h3.vichex.ca.,
1364,6kgrxlteaaaa,0.0.0.0.0.0.1.3.6.5.6.5.1.2.3.20.h3.vichex.ca.,
1365,6kgrunteaaaa,0.0.0.0.0.0.1.3.6.6.0.5.1.2.3.20.h3.vichex.ca.,
1366,6kgru5teaaaa,0.0.0.0.0.0.1.3.6.6.1.5.1.2.3.20.h3.vichex.ca.,
1367,6kgrvnteaaaa,0.0.0.0.0.0.1.3.6.6.2.5.1.2.3.20.h3.vichex.ca.,
1368,6kgrv5teaaaa,0.0.0.0.0.0.1.3.6.6.3.5.1.2.3.20.h3.vichex.ca.,
1369,6kgrwnteaaaa,0.0.0.0.0.0.1.3.6.6.4.5.1.2.3.20.h3.vichex.ca.,
1370,6kgrw5teaaaa,0.0.0.0.0.0.1.3.6.6.5.5.1.2.3.20.h3.vichex.ca.,
1371,6kgrxnteaaaa,0.0.0.0.0.0.1.3.6.6.6.5.1.2.3.20.h3.vichex.ca.,
1372,6kgruaeeaaaa,0.0.0.0.0.0.1.4.0.0.0.5.1.2.3.20.h3.vichex.ca.,
1373,6kgruqeeaaaa,0.0.0.0.0.0.1.4.0.0.1.5.1.2.3.20.h3.vichex.ca.,
1374,6kgrvaeeaaaa,0.0.0.0.0.0.1.4.0.0.2.5.1.2.3.20.h3.vichex.ca.,
1375,6kgrvqeeaaaa,0.0.0.0.0.0.1.4.0.0.3.5.1.2.3.20.h3.vichex.ca.,
1376,6kgrwaeeaaaa,0.0.0.0.0.0.1.4.0.0.4.5.1.2.3.20.h3.vichex.ca.,
1377,6kgrwqeeaaaa,0.0.0.0.0.0.1.4.0.0.5.5.1.2.3.20.h3.vichex.ca.,
1378,6kgrxaeeaaaa,0.0.0.0.0.0.1.4.0.0.6.5.1.2.3.20.h3.vichex.ca.,
1379,6kgruceeaaaa,0.0.0.0.0.0.1.4.0.1.0.5.1.2.3.20.h3.vichex.ca.,
1380,6kgruseeaaaa,0.0.0.0.0.0.1.4.0.1.1.5.1.2.3.20.h3.vichex.ca.,
1381,6kgrvceeaaaa,0.0.0.0.0.0.1.4.0.1.2.5.1.2.3.20.h3.vichex.ca.,
1382,6kgrvseeaaaa,0.0.0.0.0.0.1.4.0.1.3.5.1.2.3.20.h3.vichex.ca.,
1383,6kgrwceeaaaa,0.0.0.0.0.0.1.4.0.1.4.5.1.2.3.20.h3.vichex.ca.,
1384,6kgrwseeaaaa,0.0.0.0.0.0.1.4.0.1.5.5.1.2.3.20.h3.vichex.ca.,
1385,6kgrxceeaaaa,0.0.0.0.0.0.1.4.0.1.6.5.1.2.3.20.h3.vichex.ca.,
1386,6kgrueeeaaaa,0.0.0.0.0.0.1.4.0.2.0.5.1.2.3.20.h3.vichex.ca.,
1387,6kgruueeaaaa,0.0.0.0.0.0.1.4.0.2.1.5.1.2.3.20.h3.vichex.ca.,
1388,6kgrveeeaaaa,0.0.0.0.0.0.1.4.0.2.2.5.1.2.3.20.h3.vichex.ca.,
1389,6kgrvueeaaaa,0.0.0.0.0.0.1.4.0.2.3.5.1.2.3.20.h3.vichex.ca.,
1390,6kgrweeeaaaa,0.0.0.0.0.0.1.4.0.2.4.5.1.2.3.20.h3.vichex.ca.,
1391,6kgrwueeaaaa,0.0.0.0.0.0.1.4.0.2.5.5.1.2.3.20.h3.vichex.ca.,
1392,6kgrxeeeaaaa,0.0.0.0.0.0.1.4.0.2.6.5.1.2.3.20.h3.vichex.ca.,
1393,6kgrugeeaaaa,0.0.0.0.0.0.1.4.0.3.0.5.1.2.3.20.h3.vichex.ca.,
1394,6kgruweeaaaa,0.0.0.0.0.0.1.4.0.3.1.5.1.2.3.20.h3.vichex.ca.,
1395,6kgrvgeeaaaa,0.0.0.0.0.0.1.4.0.3.2.5.1.2.3.20.h3.vichex.ca.,
1396,6kgrvweeaaaa,0.0.0.0.0.0.1.4.0.3.3.5.1.2.3.20.h3.vichex.ca.,
1397,6kgrwgeeaaaa,0.0.0.0.0.0.1.4.0.3.4.5.1.2.3.20.h3.vichex.ca.,
1398,6kgrwweeaaaa,0.0.0.0.0.0.1.4.0.3.5.5.1.2.3.20.h3.vichex.ca.,
1399,6kgrxgeeaaaa,0.0.0.0.0.0.1.4.0.3.6.5.1.2.3.20.h3.vichex.ca.,
1400,6kgruieeaaaa,0.0.0.0.0.0.1.4.0.4.0.5.1.2.3.20.h3.vichex.ca.,
1401,6kgruyeeaaaa,0.0.0.0.0.0.1.4.0.4.1.5.1.2.3.20.h3.vichex.ca.,
1402,6kgrvieeaaaa,0.0.0.0.0.0.1.4.0.4.2.5.1.2.3.20.h3.vichex.ca.,
1403,6kgrvyeeaaaa,0.0.0.0.0.0.1.4.0.4.3.5.1.2.3.20.h3.vichex.ca.,
1404,6kgrwieeaaaa,0.0.0.0.0.0.1.4.0.4.4.5.1.2.3.20.h3.vichex.ca.,
1405,6kgrwyeeaaaa,0.0.0.0.0.0.1.4.0.4.5.5.1.2.3.20.h3.vichex.ca.,
1406,6kgrxieeaaaa,0.0.0.0.0.0.1.4.0.4.6.5.1.2.3.20.h3.vichex.ca.,
1407,6kgrukeeaaaa,0.0.0.0.0.0.1.4.0.5.0.5.1.2.3.20.h3.vichex.ca.,
1408,6kgru2eeaaaa,0.0.0.0.0.0.1.4.0.5.1.5.1.2.3.20.h3.vichex.ca.,
1409,6kgrvkeeaaaa,0.0.0.0.0.0.1.4.0.5.2.5.1.2.3.20.h3.vichex.ca.,"Quadra Village Common Crawl"
1410,6kgrv2eeaaaa,0.0.0.0.0.0.1.4.0.5.3.5.1.2.3.20.h3.vichex.ca.,
1411,6kgrwkeeaaaa,0.0.0.0.0.0.1.4.0.5.4.5.1.2.3.20.h3.vichex.ca.,
1412,6kgrw2eeaaaa,0.0.0.0.0.0.1.4.0.5.5.5.1.2.3.20.h3.vichex.ca.,
1413,6kgrxkeeaaaa,0.0.0.0.0.0.1.4.0.5.6.5.1.2.3.20.h3.vichex.ca.,
1414,6kgrumeeaaaa,0.0.0.0.0.0.1.4.0.6.0.5.1.2.3.20.h3.vichex.ca.,
1415,6kgru4eeaaaa,0.0.0.0.0.0.1.4.0.6.1.5.1.2.3.20.h3.vichex.ca.,
1416,6kgrvmeeaaaa,0.0.0.0.0.0.1.4.0.6.2.5.1.2.3.20.h3.vichex.ca.,
1417,6kgrv4eeaaaa,0.0.0.0.0.0.1.4.0.6.3.5.1.2.3.20.h3.vichex.ca.,
1418,6kgrwmeeaaaa,0.0.0.0.0.0.1.4.0.6.4.5.1.2.3.20.h3.vichex.ca.,
1419,6kgrw4eeaaaa,0.0.0.0.0.0.1.4.0.6.5.5.1.2.3.20.h3.vichex.ca.,
1420,6kgrxmeeaaaa,0.0.0.0.0.0.1.4.0.6.6.5.1.2.3.20.h3.vichex.ca.,
1421,6kgruameaaaa,0.0.0.0.0.0.1.4.1.0.0.5.1.2.3.20.h3.vichex.ca.,
1422,6kgruqmeaaaa,0.0.0.0.0.0.1.4.1.0.1.5.1.2.3.20.h3.vichex.ca.,
1423,6kgrvameaaaa,0.0.0.0.0.0.1.4.1.0.2.5.1.2.3.20.h3.vichex.ca.,
1424,6kgrvqmeaaaa,0.0.0.0.0.0.1.4.1.0.3.5.1.2.3.20.h3.vichex.ca.,
1425,6kgrwameaaaa,0.0.0.0.0.0.1.4.1.0.4.5.1.2.3.20.h3.vichex.ca.,
1426,6kgrwqmeaaaa,0.0.0.0.0.0.1.4.1.0.5.5.1.2.3.20.h3.vichex.ca.,
1427,6kgrxameaaaa,0.0.0.0.0.0.1.4.1.0.6.5.1.2.3.20.h3.vichex.ca.,
